,종목코드,PER,PBR,EPS,BPS,DIV,DPS
580,032080,9.19,0.48,228,4373,2.39,50
581,013310,4.44,0.56,855,6795,0.0,0
582,059120,74.41,3.28,213,4834,1.26,200
583,023890,4.79,1.96,9856,24063,0.63,300
584,067160,28.89,5.46,995,5266,1.01,290
585,001540,109.33,1.63,150,10036,1.34,220
586,053800,50.74,4.97,1683,17178,0.82,700
587,065660,2000.0,21.93,50,4559,0.0,0
588,260660,55.49,8.76,401,2541,0.45,100
589,106080,0.0,1.46,0,386,0.0,0
590,131370,410.83,2.58,6,956,0.0,0
591,140670,40.06,6.01,528,3519,0.0,0
592,096610,38.99,0.76,129,6654,0.7,35
593,061040,8.75,0.74,519,6095,0.0,0
594,148250,48.73,3.01,205,3319,0.5,50
595,196170,0.0,6.98,0,3623,0.0,0
596,123750,0.0,0.82,0,4092,0.0,0
597,085810,97.5,0.95,44,4501,0.0,0
598,117670,0.0,4.77,0,4223,0.2,40
599,196300,0.0,4.99,0,4660,0.0,0
600,205500,0.0,8.77,0,950,0.0,0
601,052790,0.0,1.96,0,10191,0.0,0
602,131400,0.0,1.16,0,1873,0.0,0
603,238090,5.96,1.31,1174,5342,5.71,400
604,174900,0.0,28.36,0,1964,0.0,0
605,255440,20.78,5.68,1198,4380,0.0,0
606,030960,40.61,2.61,261,4066,0.47,50
607,102120,14.87,1.34,413,4596,0.81,50
608,019990,26.67,1.44,225,4173,1.17,70
609,025980,20.8,1.84,1673,18940,0.0,0
610,041440,8.46,0.89,980,9338,1.33,110
611,038680,0.0,1.41,0,4080,0.0,0
612,217480,15.2,6.4,1191,2830,0.0,0
613,121890,0.0,0.75,0,3584,0.0,0
614,030270,0.0,0.39,0,1075,0.0,0
615,097780,0.0,1.51,0,835,0.0,0
616,042110,10.52,0.78,145,1952,0.0,0
617,065420,0.0,2.11,0,376,0.0,0
618,050320,0.0,12.15,0,265,0.0,0
619,103230,0.0,0.44,0,7813,0.0,0
620,101490,10.09,1.21,455,3808,0.0,0
621,095910,26.28,0.86,261,8018,1.6,110
622,031330,4.36,1.14,444,1698,5.17,100
623,060540,11.88,0.78,170,2574,0.0,0
624,112240,113.29,3.31,76,2599,0.0,0
625,056190,15.43,2.18,2242,15838,3.24,1120
626,080000,0.0,1.12,0,2868,0.0,0
627,160600,130.96,2.37,52,2870,0.0,0
628,263920,9.56,3.51,680,1852,0.0,0
629,041510,270.71,3.02,169,15144,0.0,0
630,007820,0.0,5.22,0,2644,0.36,50
631,109610,60.7,2.83,115,2470,2.15,150
632,080440,0.0,1.64,0,508,0.0,0
633,096630,13.74,2.07,178,1182,0.0,0
634,069510,5.93,0.91,1754,11379,4.81,500
635,041910,37.94,2.07,369,6771,0.36,50
636,234300,20.35,8.96,779,1769,0.16,25
637,039440,17.69,4.66,1238,4703,0.68,150
638,098660,7.38,0.73,397,4007,0.68,20
639,052020,0.0,11.98,0,1139,0.0,0
640,237690,11.45,2.63,3861,16791,1.13,500
641,050760,7.84,0.66,252,2977,1.27,25
642,058610,13.08,2.52,948,4919,0.81,100
643,043340,56.0,3.6,25,389,0.0,0
644,054630,18.25,3.66,143,713,0.0,0
645,200710,0.0,2.12,0,4236,0.0,0
646,003800,13.2,1.25,15827,167162,1.58,3300
647,088800,0.0,0.99,0,4111,0.0,0
648,138360,0.0,2.11,0,2071,0.0,0
649,072990,6.59,0.94,1339,9381,0.0,0
650,176440,4.56,0.75,652,3986,0.0,0
651,028300,0.0,28.35,0,2473,0.0,0
652,067630,0.0,12.83,0,1169,0.0,0
653,043220,0.0,2.45,0,564,0.0,0
654,239610,19.96,3.17,1548,9760,0.0,0
655,226340,83.96,1.04,24,1932,0.0,0
656,044780,22.98,0.78,84,2477,0.0,0
657,071670,84.11,1.62,129,6697,0.0,0
658,045660,14.97,2.14,925,6469,0.72,100
659,224110,88.13,2.23,139,5492,0.0,0
660,021080,37.52,3.15,113,1345,0.83,35
661,089530,0.0,1.87,0,382,0.0,0
662,182400,0.0,11.31,0,1786,0.0,0
663,073570,0.0,3.3,0,3195,0.0,0
664,109960,0.0,8.03,0,399,0.0,0
665,043580,0.0,3.13,0,1019,0.0,0
666,214870,0.0,1.44,0,2805,0.0,0
667,064510,127.38,1.19,42,4511,0.0,0
668,230360,20.97,2.22,454,4295,2.21,210
669,038870,0.0,1.4,0,6925,0.0,0
670,086520,0.0,5.79,0,6757,0.0,0
671,038110,9.51,0.32,192,5673,1.1,20
672,073540,0.0,0.82,0,3270,0.0,0
673,064090,0.0,10.21,0,329,0.0,0
674,036810,17.24,1.66,348,3625,1.33,80
675,063440,0.0,1.53,0,1052,0.0,0
676,173940,0.0,1.49,0,5422,0.0,0
677,083500,0.0,1.37,0,4577,0.0,0
678,065160,0.0,4.12,0,869,0.0,0
679,054940,17.47,0.75,79,1850,0.0,0
680,205100,47.11,4.15,83,943,0.0,0
681,092870,20.31,1.5,581,7881,0.85,100
682,067570,2.55,0.52,1111,5397,4.95,140
683,101400,0.0,4.6,0,178,0.0,0
684,217820,42.43,3.75,423,4784,0.56,100
685,031860,0.0,2.08,0,1327,0.0,0
686,256630,0.0,0.0,0,0,0.0,0
687,256840,0.0,1.04,0,1936,0.0,0
688,273060,0.0,0.0,0,0,0.0,0
689,208860,252.53,8.36,99,2991,0.0,0
690,183490,0.0,24.61,0,3995,0.0,0
691,206400,0.0,5.27,0,471,0.0,0
692,069410,326.19,2.24,42,6122,0.0,0
693,048830,19.55,1.17,132,2198,1.16,30
694,096870,0.0,1.65,0,2189,0.0,0
695,061970,8.54,1.23,309,2153,0.0,0
696,138690,0.0,3.97,0,3738,0.0,0
697,066970,124.84,10.3,312,3783,0.13,50
698,156100,68.63,2.09,161,5284,0.0,0
699,073110,0.0,0.66,0,12447,1.82,150
700,083310,23.5,2.44,634,6118,0.0,0
701,037950,30.75,2.77,80,889,2.03,50
702,170920,0.0,1.23,0,11756,1.04,150
703,058630,22.27,3.1,198,1421,0.0,0
704,019590,0.0,2.31,0,254,0.0,0
705,097520,0.0,2.7,0,7068,0.0,0
706,009780,10.87,1.8,1127,6790,0.49,60
707,123040,2.57,0.82,1274,4006,2.29,75
708,032790,0.0,12.34,0,960,0.0,0
709,033160,9.91,0.96,1085,11149,0.74,80
710,259630,18.31,12.27,1778,2652,0.0,0
711,115960,17.43,2.03,1687,14451,0.0,0
712,090740,0.0,0.54,0,4614,5.74,143
713,007530,18.91,0.6,142,4475,1.49,40
714,143540,4.47,1.35,986,3256,0.0,0
715,036180,74.0,4.83,80,1226,0.0,0
716,036560,19.04,0.45,447,19092,2.12,180
717,265560,10.11,1.99,1326,6732,0.75,100
718,036000,41.97,2.49,234,3946,0.0,0
719,053280,138.68,1.23,38,4289,2.28,120
720,122640,82.55,4.91,235,3950,0.0,0
721,045060,12.22,1.22,454,4561,1.08,60
722,080520,8.44,0.76,886,9853,1.74,130
723,039830,18.7,1.45,647,8331,0.83,100
724,046120,29.93,1.92,142,2216,0.0,0
725,014940,0.0,3.72,0,281,0.0,0
726,065500,0.0,2.03,0,594,0.0,0
727,010470,13.77,0.82,363,6089,4.4,220
728,053980,0.0,4.82,0,2647,0.0,0
729,052420,0.0,1.69,0,2045,0.0,0
730,241790,9.99,2.98,1011,3389,0.0,0
731,039200,0.0,25.75,0,1027,0.0,0
732,226400,25.64,3.68,321,2238,0.0,0
733,031510,9.42,0.78,428,5168,1.24,50
734,048260,31.8,7.27,1670,7305,0.0,0
735,138080,12.33,1.37,929,8385,1.09,125
736,080580,0.0,1.18,0,3967,0.0,0
737,067170,14.16,1.75,904,7323,0.55,70
738,049480,20.78,2.08,179,1792,0.67,25
739,057540,41.37,1.57,62,1631,0.0,0
740,057680,0.0,11.28,0,430,0.0,0
741,123010,0.0,2.49,0,2446,0.0,0
742,082210,23.24,1.61,278,4004,0.0,0
743,109080,18.34,1.56,476,5597,0.57,50
744,052770,0.0,6.55,0,394,0.0,0
745,057030,0.0,0.94,0,2897,5.49,150
746,122990,9.67,1.99,1469,7127,1.76,250
747,232140,260.95,2.8,21,1958,0.0,0
748,067900,12.69,0.9,375,5284,0.0,0
749,155650,17.34,3.38,983,5044,1.17,200
750,251370,23.83,5.44,1383,6057,0.0,0
751,066430,0.0,6.38,0,894,0.0,0
752,193250,0.0,1.5,0,1931,0.0,0
753,019210,23.72,1.92,742,9184,0.97,170
754,122870,25.71,1.96,1198,15705,0.65,200
755,079000,14.75,0.72,472,9698,2.16,150
756,114630,196.3,1.07,27,4946,2.83,150
757,032820,38.61,1.72,18,403,0.0,0
758,041190,302.5,6.2,14,683,0.35,15
759,115440,21.15,1.2,427,7522,1.33,120
760,046970,194.58,1.32,12,1764,0.0,0
761,215360,24.84,4.92,1443,7288,0.14,50
762,072470,8.13,1.04,854,6700,0.72,50
763,073560,10.86,1.23,220,1941,0.0,0
764,153490,0.0,0.58,0,1682,0.0,0
765,082850,0.0,0.5,0,2713,0.0,0
766,037400,0.0,0.55,0,3058,0.0,0
767,101170,44.89,0.62,89,6465,1.25,50
768,194610,77.06,1.03,17,1267,0.0,0
769,066590,13.95,1.65,271,2287,0.79,30
770,046940,12.59,1.42,456,4044,0.0,0
771,215380,266.43,1.94,14,1921,0.0,0
772,065680,7.99,0.73,1609,17705,2.33,300
773,018620,307.31,2.34,13,1707,0.0,0
774,032940,0.77,0.52,5945,8883,0.0,0
775,240810,60.99,6.28,546,5304,0.0,0
776,074600,8.78,2.58,1662,5662,0.0,0
777,104830,22.91,1.67,2501,34355,0.0,0
778,014190,38.89,1.19,72,2344,0.0,0
779,030530,2.41,0.96,3050,7620,0.0,0
780,012620,8.61,0.47,1184,21840,0.78,80
781,008370,9.37,0.66,442,6264,3.74,155
782,008290,0.0,6.95,0,790,0.0,0
783,101160,153.95,2.0,38,2929,0.0,0
784,095270,0.0,7.82,0,3581,0.0,0
785,065950,0.0,1.98,0,1950,0.0,0
786,114190,0.0,0.7,0,3453,0.0,0
787,076080,0.0,0.93,0,3412,0.0,0
788,196700,18.66,0.9,284,5858,0.0,0
789,069080,22.15,4.68,1431,6768,0.0,0
790,044340,0.0,3.46,0,5601,0.26,50
791,112040,0.0,2.93,0,17494,1.17,600
792,038620,26.54,1.28,52,1078,0.0,0
793,036090,25.15,2.25,66,737,0.0,0
794,136540,16.5,1.75,806,7621,2.03,270
795,097800,0.0,0.99,0,1068,0.0,0
796,192390,26.14,0.89,166,4890,0.69,30
797,215090,156.18,1.37,17,1936,0.0,0
798,036200,46.3,4.44,216,2251,0.4,40
799,018000,0.0,9.7,0,320,0.0,0
800,203450,7.26,1.54,458,2162,0.0,0
801,011320,13.44,1.39,445,4308,1.51,90
802,086390,35.38,4.47,431,3409,0.98,150
803,241690,15.38,3.92,1063,4169,0.0,0
804,142210,9.46,2.16,739,3229,2.15,150
805,048430,10.61,1.03,855,8813,1.49,135
806,206650,0.0,50.06,0,162,0.0,0
807,089850,0.0,0.94,0,10129,0.0,0
808,032620,40.48,4.38,125,1156,0.59,30
809,264450,0.0,0.0,0,0,0.0,0
810,078070,4.83,0.59,1272,10361,4.07,250
811,024800,7.06,0.55,471,6098,0.3,10
812,054930,25.62,0.5,564,28835,1.38,200
813,069330,0.0,0.85,0,3680,0.0,0
814,049520,7.44,0.82,843,7629,11.16,700
815,056090,0.0,1.68,0,7693,0.0,0
816,263770,0.0,0.0,0,0,0.0,0
817,195990,0.0,0.93,0,1490,0.0,0
818,023410,6.82,0.71,894,8555,2.46,150
819,056080,0.0,4.42,0,1000,0.0,0
820,221200,106.58,1.08,19,1873,0.0,0
821,084370,12.78,2.02,1452,9203,1.24,230
822,178780,0.0,2.5,0,2641,0.0,0
823,179900,7.03,4.91,3017,4320,0.0,0
824,191410,0.0,3.21,0,1997,0.0,0
825,044960,27.29,1.93,192,2713,0.38,20
826,039020,12.63,0.54,289,6792,0.82,30
827,060230,0.0,2.59,0,663,0.0,0
828,067920,12.39,1.26,362,3565,1.11,50
829,073490,0.0,1.42,0,11194,0.0,0
830,215790,107.89,1.05,19,1946,0.0,0
831,088390,15.99,0.86,716,13256,0.0,0
832,272290,0.0,0.0,0,0,0.0,0
833,053350,16.86,1.41,525,6263,0.0,0
834,258610,7.96,2.53,671,2111,0.0,0
835,033110,0.0,1.4,0,645,0.0,0
836,041520,26.91,0.34,236,18726,12.13,770
837,054210,5.42,0.49,718,7970,2.06,80
838,065440,0.0,1.81,0,1293,0.0,0
839,036260,0.0,1.53,0,1363,0.0,0
840,115610,38.99,0.98,104,4138,0.0,0
841,225440,119.41,1.02,17,1988,0.0,0
842,078020,16.15,1.18,675,9200,4.72,515
843,080010,17.07,1.43,656,7821,0.45,50
844,086890,0.0,5.97,0,2194,0.0,0
845,047560,0.0,2.16,0,3060,0.0,0
846,067010,11.67,0.86,408,5517,4.2,200
847,223310,0.0,2.32,0,406,0.0,0
848,052190,0.0,1.46,0,1847,0.0,0
849,226360,114.21,1.11,19,1958,0.0,0
850,102710,12.06,1.62,1530,11385,0.27,50
851,094190,0.0,2.69,0,407,0.0,0
852,063760,8.15,3.71,2943,6467,0.0,0
853,123570,23.18,1.38,211,3546,0.41,20
854,095190,0.0,2.13,0,2388,0.0,0
855,091120,20.55,1.99,837,8641,1.16,200
856,039030,47.63,2.87,1558,25861,0.13,100
857,088290,0.0,1.97,0,776,0.0,0
858,033600,0.0,3.89,0,1842,0.0,0
859,181340,7.11,1.42,827,4138,0.0,0
860,035810,16.04,1.19,437,5914,0.71,50
861,090850,0.0,4.08,0,2311,0.42,40
862,092130,17.63,4.63,817,3111,3.68,530
863,016250,10.9,1.73,13275,83417,0.52,750
864,096040,0.0,1.01,0,278,0.0,0
865,134060,128.57,1.52,42,3554,0.0,0
866,001840,99.72,3.33,71,2129,0.49,35
867,024810,0.0,1.7,0,270,0.0,0
868,041830,40.38,7.47,1248,6745,0.2,100
869,079950,10.66,2.21,377,1816,0.0,0
870,060150,531.54,1.63,13,4239,0.0,0
871,033230,70.15,2.31,67,2037,0.0,0
872,037330,10.97,0.41,154,4092,2.96,50
873,083640,0.0,4.6,0,1869,0.0,0
874,216050,32.63,5.11,996,6365,0.0,0
875,049070,8.06,0.45,1247,22153,2.29,230
876,119610,22.74,4.87,1768,8252,0.45,180
877,158310,0.0,2.79,0,3460,0.0,0
878,017250,175.0,0.76,16,3679,4.29,120
879,108790,129.72,1.85,71,4981,1.09,100
880,035080,0.0,0.55,0,6558,1.38,50
881,051370,0.0,2.19,0,9891,0.0,0
882,064290,0.0,3.06,0,1535,0.0,0
883,189300,12.55,1.46,1032,8841,0.77,100
884,150840,0.0,9.51,0,1877,0.0,0
885,048530,0.0,14.11,0,3179,0.0,0
886,175140,61.69,2.4,308,7906,0.0,0
887,115310,5.49,1.09,4605,23132,3.56,900
888,039290,41.98,1.41,192,5728,0.37,30
889,041020,0.0,1.28,0,1482,0.0,0
890,071200,29.35,2.99,291,2858,0.0,0
891,101930,0.0,0.38,0,15044,0.87,50
892,078940,0.0,1.24,0,1169,0.0,0
893,068330,38.06,3.16,62,746,0.0,0
894,058450,17.24,1.4,214,2632,0.0,0
895,019540,2.58,0.4,1411,9215,4.12,150
896,094820,13.36,1.4,453,4330,3.31,200
897,049550,0.0,1.82,0,2252,0.0,0
898,043910,0.0,3.11,0,654,0.0,0
899,234920,7.09,1.07,903,6009,4.69,300
900,174880,12.16,0.72,620,10413,2.65,200
901,049630,0.0,2.98,0,1063,0.0,0
902,065530,15.51,1.35,1309,15064,2.46,500
903,208140,0.0,2.97,0,1439,0.0,0
904,022220,29.3,2.57,93,1061,0.0,0
905,040420,15.37,1.9,488,3946,5.73,430
906,045510,35.44,2.39,79,1174,0.0,0
907,065620,0.0,23.21,0,1394,0.0,0
908,217190,0.0,1.08,0,3186,0.0,0
909,095700,0.0,12.14,0,8750,0.0,0
910,187420,160.34,4.81,87,2898,0.0,0
911,123330,90.56,1.83,180,8884,0.0,0
912,159580,0.0,1.3,0,3914,0.0,0
913,147830,18.62,3.55,870,4557,0.46,75
914,033100,0.0,4.66,0,3145,0.34,50
915,019570,45.8,1.75,15,392,0.0,0
916,079370,8.52,0.98,1878,16275,1.25,200
917,054950,27.09,2.78,1818,17717,0.65,320
918,096690,0.0,0.93,0,457,0.0,0
919,090470,17.95,3.81,819,3861,0.68,100
920,137950,5.9,1.11,659,3506,2.57,100
921,033320,34.89,2.35,231,3431,0.31,25
922,026040,42.79,1.98,222,4810,1.05,100
923,126880,0.0,1.25,0,4781,0.84,50
924,033050,0.0,0.78,0,1431,0.0,0
925,094970,82.09,1.59,43,2221,0.0,0
926,058420,0.0,2.58,0,856,0.0,0
927,036420,45.96,10.68,171,736,0.0,0
928,089790,0.0,1.39,0,1980,0.0,0
929,052670,60.07,1.79,68,2282,0.0,0
930,023440,0.0,0.6,0,2210,0.0,0
931,038010,15.35,0.54,259,7395,1.51,60
932,003380,4.19,0.91,3473,16058,0.0,0
933,080220,0.0,3.51,0,1615,0.0,0
934,082270,0.0,9.24,0,1747,0.0,0
935,041590,0.0,2.32,0,1572,0.0,0
936,044060,14.02,1.14,398,4914,1.43,80
937,034940,1056.67,3.75,6,1690,0.0,0
938,101730,0.0,2.02,0,8241,0.0,0
939,067000,0.0,4.21,0,3844,0.0,0
940,033340,0.0,1.41,0,3072,0.0,0
941,036930,15.9,3.51,676,3062,0.0,0
942,072020,20.99,2.16,848,8247,0.28,50
943,000440,26.17,0.8,1135,37029,2.69,800
944,054180,0.0,5.58,0,874,0.0,0
945,043610,23.71,2.87,197,1629,0.0,0
946,263860,13.39,2.75,1012,4933,0.0,0
947,155960,0.0,0.23,0,5076,0.0,0
948,208350,0.0,4.17,0,642,0.63,17
949,114570,19.05,2.96,685,4414,0.0,0
950,051160,0.0,4.18,0,510,0.0,0
951,053050,7.34,0.83,222,1962,3.68,60
952,119850,10.82,1.24,425,3724,2.61,120
953,065060,0.0,1.58,0,1720,0.0,0
954,204840,0.0,16.2,0,284,0.0,0
955,018290,0.0,3.44,0,1917,0.0,0
956,111820,328.13,1.27,16,4143,0.0,0
957,115450,0.0,31.63,0,1532,0.0,0
958,018120,13.31,2.86,2385,11120,3.81,1210
959,109820,0.0,6.46,0,1222,0.0,0
960,086060,19.94,1.4,318,4532,0.47,30
961,036890,20.52,2.43,524,4423,1.49,160
962,007370,0.0,1.51,0,4096,1.61,100
963,085660,57.43,3.48,343,5661,0.0,0
964,094850,25.55,2.82,499,4515,1.18,150
965,004650,80.88,1.22,204,13518,3.03,500
966,096240,0.0,1.82,0,8434,5.21,800
967,013720,66.39,0.92,36,2601,0.0,0
968,066360,4.7,1.28,720,2652,0.0,0
969,047820,15.91,1.09,99,1448,0.0,0
970,094360,16.17,1.98,494,4034,1.19,95
971,016920,0.0,1.09,0,1822,1.25,25
972,026260,0.0,6.31,0,49,0.0,0
973,042000,0.0,112.93,0,1129,0.0,0
974,071850,7.74,0.54,614,8817,2.74,130
975,180400,0.0,12.16,0,4998,0.0,0
976,050110,0.0,1.51,0,1673,0.0,0
977,078340,15.54,3.78,12014,49352,0.75,1400
978,263700,74.39,23.96,773,2400,0.0,0
979,214370,42.06,4.17,2166,21859,1.1,1000
980,221980,7.31,0.94,2037,15850,3.69,550
981,043290,7.73,1.34,1481,8537,0.0,0
982,250930,0.0,1.04,0,1948,0.0,0
983,258790,0.0,0.0,0,0,0.0,0
984,232270,117.65,1.01,17,1972,0.0,0
985,192250,23.07,2.27,83,844,1.04,20
986,115500,51.16,2.98,86,1476,1.59,70
987,089150,30.5,1.21,90,2278,2.19,60
988,025880,71.88,1.07,48,3238,1.01,35
989,093320,12.55,1.4,1215,10912,0.79,120
990,073010,0.0,3.65,0,1029,0.0,0
991,105330,0.0,0.79,0,7252,0.0,0
992,039420,61.36,3.29,70,1306,0.47,20
993,083550,21.46,1.21,396,7031,0.35,30
994,032500,74.38,7.39,281,2830,0.0,0
995,064820,7.76,0.43,378,6770,0.0,0
996,256940,11.01,6.15,1194,2137,0.0,0
997,024880,17.87,0.61,305,8877,2.75,150
998,042040,0.0,2.46,0,835,0.0,0
999,054410,7.92,1.03,731,5617,0.86,50
1000,217600,185.94,1.53,16,1943,0.0,0
1001,089010,0.0,0.91,0,7218,0.0,0
1002,220260,446.11,2.21,9,1815,0.0,0
1003,052400,0.0,1.01,0,11358,0.0,0
1004,094860,48.53,2.75,15,265,0.0,0
1005,046070,9.95,1.02,297,2902,1.69,50
1006,047770,92.44,5.34,39,675,0.0,0
1007,080530,0.0,0.73,0,2462,0.0,0
1008,224060,0.0,3.97,0,235,0.0,0
1009,078650,0.0,1.08,0,1514,0.0,0
1010,104540,79.51,1.55,123,6303,0.0,0
1011,027050,55.43,3.52,129,2034,0.7,50
1012,101670,38.87,1.31,53,1577,1.94,40
1013,123410,6.63,0.62,403,4276,4.12,110
1014,036690,10.17,1.61,634,3995,0.78,50
1015,049430,6.02,0.69,1433,12438,1.86,160
1016,183300,20.0,5.56,1515,5446,1.52,462
1017,041960,7800.0,22.89,5,1704,0.0,0
1018,009730,0.0,2.41,0,635,0.0,0
1019,241710,22.49,3.1,2708,19633,0.0,0
1020,069110,35.26,4.22,397,3314,0.0,0
1021,166480,0.0,4.65,0,4245,0.0,0
1022,045970,0.0,0.89,0,5990,0.0,0
1023,029960,18.21,2.44,296,2212,0.46,25
1024,102940,74.85,3.87,1177,22772,0.23,200
1025,033290,23.19,3.56,216,1409,0.0,0
1026,056360,11.27,0.88,708,9025,0.88,70
1027,121850,24.97,1.31,157,2999,1.4,55
1028,015710,16.3,1.32,435,5365,2.12,150
1029,052330,5.65,0.9,2497,15602,2.13,300
1030,126600,6.53,0.92,632,4506,3.63,150
1031,200130,32.11,7.51,1006,4302,0.4,130
1032,225650,12.73,1.25,607,6201,0.0,0
1033,060280,11.5,3.85,878,2621,0.0,0
1034,040350,0.0,3.58,0,710,0.0,0
1035,051780,0.0,1.03,0,888,0.0,0
1036,115180,0.0,7.82,0,3369,0.0,0
1037,182360,0.0,3.26,0,648,0.0,0
1038,066310,36.4,0.98,172,6375,0.0,0
1039,016600,29.43,1.58,35,651,0.0,0
1040,058530,577.5,0.97,2,1196,0.0,0
1041,043590,0.0,1.81,0,2597,0.0,0
1042,114120,426.0,1.06,5,2013,0.0,0
1043,083790,0.0,7.87,0,3213,0.0,0
1044,045520,30.38,4.24,576,4125,0.0,0
1045,214150,415.33,3.23,15,1927,0.0,0
1046,237880,24.5,4.26,1363,7840,1.8,600
1047,226850,118.53,1.01,17,1988,0.0,0
1048,054780,0.0,3.83,0,654,0.0,0
1049,219130,47.83,1.21,143,5648,0.0,0
1050,065130,9.0,0.62,667,9703,1.67,100
1051,023160,41.01,0.76,306,16426,0.4,50
1052,053620,6.72,0.64,1614,16926,1.75,190
1053,072520,0.0,2.89,0,627,0.0,0
1054,044490,25.39,0.61,764,31701,0.0,0
1055,191420,587.02,17.4,208,7016,0.0,0
1056,123100,10.4,1.89,1899,10467,0.76,150
1057,182690,0.0,1.44,0,1178,0.0,0
1058,066700,211.73,6.62,81,2590,0.0,0
1059,095610,17.18,3.97,1764,7634,0.73,220
1060,131970,166.82,2.15,110,8537,0.0,0
1061,089030,24.88,3.52,856,6056,1.03,220
1062,038540,16.09,5.64,1457,4157,0.0,0
1063,054450,13.89,2.16,929,5967,1.01,130
1064,091440,0.0,1.34,0,3521,0.0,0
1065,196450,0.0,1.45,0,622,0.0,0
1066,200230,0.0,13.36,0,1149,0.0,0
1067,215480,0.0,1.85,0,883,0.0,0
1068,051360,8.03,0.86,993,9276,2.01,160
1069,045340,29.83,5.2,121,694,0.0,0
1070,057880,0.0,1.93,0,1833,0.0,0
1071,108230,42.39,5.9,716,5141,0.49,150
1072,079970,0.0,2.92,0,3017,0.34,30
1073,066410,0.0,2.72,0,337,0.0,0
1074,052290,0.0,1.71,0,852,0.0,0
1075,105550,0.0,1.59,0,3167,0.0,0
1076,026150,0.0,0.88,0,6404,0.0,0
1077,033830,24.64,0.68,28,1019,1.45,10
1078,064760,41.48,8.28,1948,9763,0.62,500
1079,131290,0.0,1.41,0,10746,0.0,0
1080,246690,59.04,4.33,68,927,0.0,0
1081,062860,0.0,0.44,0,10644,2.12,100
1082,104480,22.02,0.72,89,2720,0.0,0
1083,081150,26.01,0.55,74,3524,1.04,20
1084,130740,6.25,0.58,522,5598,1.53,50
1085,084730,46.35,0.89,260,13612,0.0,0
1086,046210,0.0,13.77,0,711,0.0,0
1087,034230,32.46,1.83,647,11481,1.43,300
1088,033540,29.73,1.5,220,4364,0.76,50
1089,043200,20.98,1.25,169,2842,0.0,0
1090,214450,36.96,3.0,1472,18132,0.55,300
1091,177830,13.56,0.9,327,4929,0.0,0
1092,037070,27.89,1.19,204,4799,3.51,200
1093,150900,0.0,3.17,0,1646,0.0,0
1094,047310,23.08,1.05,208,4568,0.0,0
1095,170790,0.0,1.27,0,5348,0.0,0
1096,049120,0.0,1.02,0,2932,0.83,25
1097,038950,0.0,0.51,0,9039,1.08,50
1098,106240,69.73,0.84,37,3089,0.97,25
1099,131760,0.0,0.68,0,6061,0.0,0
1100,140860,78.27,11.08,573,4049,0.11,50
1101,091700,20.91,1.39,416,6250,2.3,200
1102,194510,0.0,2.69,0,3935,0.0,0
1103,038160,26.45,2.64,380,3803,0.0,0
1104,032800,0.0,2.3,0,490,0.0,0
1105,043090,0.0,14.79,0,409,0.0,0
1106,027710,6.78,0.82,188,1559,0.0,0
1107,225590,122.5,0.98,16,1999,0.0,0
1108,054300,0.0,1.11,0,667,0.0,0
1109,068050,74.24,1.23,66,3972,0.0,0
1110,222110,0.0,4.91,0,3902,0.0,0
1111,060900,0.0,11.24,0,153,0.0,0
1112,263750,40.66,29.63,5576,7651,0.0,0
1113,087010,0.0,9.47,0,7200,0.0,0
1114,043370,3.92,0.43,2538,23017,1.51,150
1115,119500,31.95,1.52,159,3346,0.79,40
1116,016670,24.14,0.98,58,1433,0.0,0
1117,056730,0.0,2.52,0,864,0.0,0
1118,022100,32.1,3.17,243,2461,0.64,50
1119,009520,43.4,1.76,75,1845,0.77,25
1120,003670,64.12,4.98,740,9523,0.63,300
1121,189690,26.17,1.3,300,6041,1.27,100
1122,141020,0.0,9.85,0,266,0.0,0
1123,039230,0.0,6.73,0,395,0.0,0
1124,005670,32.97,1.17,192,5427,1.18,75
1125,094940,91.38,2.19,80,3340,0.0,0
1126,007330,3.58,0.54,2153,14326,6.49,500
1127,093380,17.59,0.56,193,6099,2.06,70
1128,023900,19.21,1.62,713,8466,1.9,260
1129,195440,42.79,3.37,165,2095,0.0,0
1130,214270,0.0,5.69,0,493,0.0,0
1131,220100,0.0,3.89,0,5609,0.0,0
1132,035200,14.39,1.64,376,3292,1.39,75
1133,203690,81.22,8.02,98,993,0.0,0
1134,053610,12.51,1.48,1515,12814,0.79,150
1135,053160,27.56,1.3,332,7025,0.55,50
1136,075130,18.65,0.76,318,7836,2.53,150
1137,023770,12.16,2.38,690,3532,0.0,0
1138,032580,0.0,1.79,0,1170,0.0,0
1139,051380,25.49,1.23,173,3591,0.45,20
1140,241820,0.0,15.76,0,1012,0.0,0
1141,237750,9.57,1.17,963,7878,0.0,0
1142,131390,46.76,4.9,339,3232,0.0,0
1143,054340,0.0,1.66,0,1560,0.0,0
1144,024850,0.0,1.48,0,503,0.0,0
1145,031980,25.31,2.5,966,9783,1.02,250
1146,002230,23.86,0.82,241,6980,1.3,75
1147,137400,39.02,2.07,387,7288,0.0,0
1148,128660,20.3,1.34,99,1505,4.48,90
1149,006140,10.13,0.81,772,9704,3.09,242
1150,087600,0.0,0.72,0,12474,1.12,100
1151,064800,524.29,3.53,7,1039,0.0,0
1152,161580,9.01,4.39,3290,6750,0.0,0
1153,270520,0.0,0.0,0,0,0.0,0
1154,230240,106.84,1.08,19,1875,0.0,0
