,거래일자,종목코드,외국인_일순매수금액
4854,20210325,KR7047400007,-33688580
4855,20210325,KR7047810007,-3305366150
4856,20210325,KR7049770001,250285500
4857,20210325,KR7049800006,-5500880
4858,20210325,KR7051600005,1434166950
4859,20210325,KR7051630002,3888520
4860,20210325,KR7051900009,4532643000
4861,20210325,KR7051901007,-181286000
4862,20210325,KR7051910008,-64623040000
4863,20210325,KR7051911006,781862500
4864,20210325,KR7052690005,220134650
4865,20210325,KR7053210001,-277407610
4866,20210325,KR7053690004,12626580
4867,20210325,KR7055490007,-851191200
4868,20210325,KR7055550008,24441242000
4869,20210325,KR7057050007,689638900
4870,20210325,KR7058430000,-495980950
4871,20210325,KR7058650003,-14743400
4872,20210325,KR7058730003,-18577660
4873,20210325,KR7058850009,171345905
4874,20210325,KR7058860008,-170074850
4875,20210325,KR7060980000,-238968350
4876,20210325,KR7063160006,317926400
4877,20210325,KR7064350002,-373187600
4878,20210325,KR7064960008,298733100
4879,20210325,KR7066570003,2701216000
4880,20210325,KR7066571001,199280100
4881,20210325,KR7067830000,-86989755
4882,20210325,KR7068270008,25674035000
4883,20210325,KR7068290006,-534623350
4884,20210325,KR7068400001,38583750
4885,20210325,KR7069260008,-1023784100
4886,20210325,KR7069460004,57847670
4887,20210325,KR7069620003,-480411500
4888,20210325,KR7069640001,11678305
4889,20210325,KR7069730000,-16473890
4890,20210325,KR7069960003,29790000
4891,20210325,KR7070960000,18091380
4892,20210325,KR7071050009,601292300
4893,20210325,KR7071051007,63484300
4894,20210325,KR7071090005,36557900
4895,20210325,KR7071320006,-35878800
4896,20210325,KR7071840003,3855965700
4897,20210325,KR7071950000,4512990
4898,20210325,KR7071970008,-18355015
4899,20210325,KR7072130008,23443230
4900,20210325,KR7072710007,-22601200
4901,20210325,KR7073240004,-73296525
4902,20210325,KR7074610007,254467860
4903,20210325,KR7075180000,-680300
4904,20210325,KR7075580001,-4990610
4905,20210325,KR7077500007,-275856050
4906,20210325,KR7077970002,-14430570
4907,20210325,KR7078000007,3773350
4908,20210325,KR7078520004,583780
4909,20210325,KR7078930005,-1224309000
4910,20210325,KR7078931003,-1338150
4911,20210325,KR7079160008,96013400
4912,20210325,KR7079430005,-128799050
4913,20210325,KR7079550000,351805900
4914,20210325,KR7079980009,-87274410
4915,20210325,KR7081000002,-51395700
4916,20210325,KR7081660003,-2833554950
4917,20210325,KR7082640004,-142356865
4918,20210325,KR7082740002,-344799990
4919,20210325,KR7083420000,51226100
4920,20210325,KR7084010008,479200
4921,20210325,KR7084680008,106883015
4922,20210325,KR7084690007,-77452940
4923,20210325,KR7084870005,3173140
4924,20210325,KR7085310001,-55449540
4925,20210325,KR7085620003,138390770
4926,20210325,KR7086280005,3754655500
4927,20210325,KR7086790003,-17003954600
4928,20210325,KR7088260005,19719130
4929,20210325,KR7088350004,1178622665
4930,20210325,KR7088790001,-161180770
4931,20210325,KR7088980008,15965319900
4932,20210325,KR7089470009,-49189460
4933,20210325,KR7089590004,-209182450
4934,20210325,KR7090080003,-5316795
4935,20210325,KR7090350000,-966583400
4936,20210325,KR7090370008,-2415360
4937,20210325,KR7090430000,26750439500
4938,20210325,KR7090431008,-7307900
4939,20210325,KR7091090001,-47482900
4940,20210325,KR7091810002,-14768795
4941,20210325,KR7092200005,143735555
4942,20210325,KR7092220003,842361435
4943,20210325,KR7092230002,-54646100
4944,20210325,KR7092440007,-554137050
4945,20210325,KR7092780006,9576200
4946,20210325,KR7093050003,174266350
4947,20210325,KR7093230001,429052748
4948,20210325,KR7093240000,793050130
4949,20210325,KR7093370005,186605650
4950,20210325,KR7094280005,-15356600
4951,20210325,KR7094800000,-34698035
4952,20210325,KR7095570008,12345350
4953,20210325,KR7095720009,-276565955
4954,20210325,KR7096760004,-107746920
4955,20210325,KR7096770003,-20964422000
4956,20210325,KR7096771001,-176717500
4957,20210325,KR7097230007,71725020
4958,20210325,KR7097950000,-3854980000
4959,20210325,KR7097951008,24660500
4960,20210325,KR7100220003,72435870
4961,20210325,KR7100250000,71651800
4962,20210325,KR7100840008,-45667600
4963,20210325,KR7101060002,-398620
4964,20210325,KR7101140002,30063475
4965,20210325,KR7101530004,-22176450
4966,20210325,KR7102260007,-38198430
4967,20210325,KR7102280005,-177646557
4968,20210325,KR7102460003,-174456450
4969,20210325,KR7103140000,-573234950
4970,20210325,KR7103590006,-31734820
4971,20210325,KR7104700000,846304880
4972,20210325,KR7105560007,34737376400
4973,20210325,KR7105630008,-342937050
4974,20210325,KR7105840003,-132153990
4975,20210325,KR7107590002,-29372000
4976,20210325,KR7108670001,492510200
4977,20210325,KR7108671009,246210750
4978,20210325,KR7111110003,-15541650
4979,20210325,KR7111770004,1612258400
4980,20210325,KR7112610001,3532179400
4981,20210325,KR7114090004,91825450
4982,20210325,KR7115390007,315238450
4983,20210325,KR7117580001,-9371460
4984,20210325,KR7118000009,114943215
4985,20210325,KR7119650000,-395150920
4986,20210325,KR7120030002,-20033500
4987,20210325,KR7120110002,1434836800
4988,20210325,KR7120111000,17299450
4989,20210325,KR7122900004,-169500650
4990,20210325,KR7123690000,-45918150
4991,20210325,KR7123700007,-8922710
4992,20210325,KR7123890006,225620200
4993,20210325,KR7126560002,-1808675790
4994,20210325,KR7128820008,10306880
4995,20210325,KR7128940004,4380000
4996,20210325,KR7129260006,151334020
4997,20210325,KR7130660004,42941985
4998,20210325,KR7133820001,-102253985
4999,20210325,KR7134790005,7551900
5000,20210325,KR7136490000,92306300
5001,20210325,KR7138040001,-407704750
5002,20210325,KR7138250006,-93329400
5003,20210325,KR7138490008,-24620720
5004,20210325,KR7138930003,-1458548920
5005,20210325,KR7139130009,-2904667960
5006,20210325,KR7139480008,2583234500
5007,20210325,KR7140910001,-846370
5008,20210325,KR7143210003,-42482390
5009,20210325,KR7144620002,-23718985
5010,20210325,KR7145210001,-44466855
5011,20210325,KR7145270005,20916880
5012,20210325,KR7145720009,3696514000
5013,20210325,KR7145990008,64168100
5014,20210325,KR7155660004,118600780
5015,20210325,KR7161000005,-337810900
5016,20210325,KR7161390000,3195785700
5017,20210325,KR7161890009,731726000
5018,20210325,KR7163560006,58784440
5019,20210325,KR7170900005,-706065500
5020,20210325,KR7175330000,176409290
5021,20210325,KR7180640005,-98429700
5022,20210325,KR718064K016,-15696800
5023,20210325,KR7181710005,-165104800
5024,20210325,KR7183190008,719393300
5025,20210325,KR7185750007,-13502338000
5026,20210325,KR7192080000,572241300
5027,20210325,KR7192400000,295281000
5028,20210325,KR7192650000,-419847250
5029,20210325,KR7192820009,323341000
5030,20210325,KR7194370003,-643123900
5031,20210325,KR7195870001,-248444300
5032,20210325,KR7200880003,-498375840
5033,20210325,KR7204210009,-13240
5034,20210325,KR7204320006,-3345707500
5035,20210325,KR7207940008,584490000
5036,20210325,KR7210540001,-529931000
5037,20210325,KR7210980009,-43169750
5038,20210325,KR7213500002,284289700
5039,20210325,KR7214320004,336462000
5040,20210325,KR7214330003,-41454910
5041,20210325,KR7214390007,-56809100
5042,20210325,KR7214420002,8463820
5043,20210325,KR7226320000,16037100
5044,20210325,KR7227840006,-12592200
5045,20210325,KR7229640008,5184910
5046,20210325,KR7234080000,17459400
5047,20210325,KR7241560002,2050221300
5048,20210325,KR7241590009,-125577000
5049,20210325,KR7244920005,-318555480
5050,20210325,KR7248070005,-366832100
5051,20210325,KR7248170003,-2233600
5052,20210325,KR7249420001,-88139500
5053,20210325,KR7251270005,2534778000
5054,20210325,KR7264900002,26717270
5055,20210325,KR726490K013,-17659350
5056,20210325,KR7267250009,-1411564500
5057,20210325,KR7267260008,869489850
5058,20210325,KR7267270007,658666200
5059,20210325,KR7267290005,-14743600
5060,20210325,KR7267850006,-98707250
5061,20210325,KR7268280005,-24981000
5062,20210325,KR7271560005,-47127500
5063,20210325,KR7271980005,-806257400
5064,20210325,KR7272210006,-1590510250
5065,20210325,KR7272450008,32847250
5066,20210325,KR7272550005,-34194500
5067,20210325,KR7280360009,313085500
5068,20210325,KR7281820001,-192989400
5069,20210325,KR7282330000,118580000
5070,20210325,KR7282690007,9538250
5071,20210325,KR7284740008,-361874650
5072,20210325,KR7285130001,5144044500
5073,20210325,KR728513K010,114188500
5074,20210325,KR7286940002,-41706200
5075,20210325,KR7293480000,-5153850
5076,20210325,KR7293940003,381371180
5077,20210325,KR7294870001,-1504405150
5078,20210325,KR7298000001,-2046103000
5079,20210325,KR7298020009,2323226000
5080,20210325,KR7298040007,-93044300
5081,20210325,KR7298050006,-10401607500
5082,20210325,KR7298690009,-82752110
5083,20210325,KR7300720000,62618000
5084,20210325,KR7302440003,-5262188500
5085,20210325,KR7306200007,-20370800
5086,20210325,KR7307950006,495366000
5087,20210325,KR7308170000,-112732000
5088,20210325,KR7316140003,-1632254680
5089,20210325,KR7317400000,6097700
5090,20210325,KR7322000001,1023857450
5091,20210325,KR7326030004,-10955589000
5092,20210325,KR7330590001,323468010
5093,20210325,KR7334890001,-18950330
5094,20210325,KR7336260005,-729283150
5095,20210325,KR733626K013,38264900
5096,20210325,KR733626K021,-3727800
5097,20210325,KR7336370002,-822758800
5098,20210325,KR733637K010,46700
5099,20210325,KR7338100001,16626490
5100,20210325,KR7339770000,496000
5101,20210325,KR7344820006,-1274101350
5102,20210325,KR7348950007,41753850
5103,20210325,KR7350520003,-10572870
5104,20210325,KR7352820005,4030204000
5105,20210325,KR7353200009,-413596800
5106,20210325,KR735320K011,13119040
5107,20210325,KR7357120005,-13701440
5108,20210325,KR7357250000,-17322760
5109,20210325,KR7363280009,-291011100
5110,20210325,KR736328K013,24046300
5111,20210325,KR7365550003,106065430
5112,20210325,KR7375500006,-685914000
5113,20210325,KR737550K011,-66537900
5114,20210325,KR7378850002,-2711530
5115,20210325,KR8702070002,-30010200
5116,20210325,KYG5307W1015,-202295990
5117,20210326,KR7000020008,-105354700
5118,20210326,KR7000040006,-64148545
5119,20210326,KR7000050005,31830350
5120,20210326,KR7000060004,-110789950
5121,20210326,KR7000070003,494024000
5122,20210326,KR7000080002,683014550
5123,20210326,KR7000082008,1007500
5124,20210326,KR7000100008,776551000
5125,20210326,KR7000101006,61300
5126,20210326,KR7000120006,8917113000
5127,20210326,KR7000140004,2020850
5128,20210326,KR7000150003,737410050
5129,20210326,KR7000151001,-107051350
5130,20210326,KR7000180000,-1530547580
5131,20210326,KR7000210005,-7983960800
5132,20210326,KR7000211003,-100166500
5133,20210326,KR7000220004,195787850
5134,20210326,KR7000221002,6019200
5135,20210326,KR7000230003,-15185150
5136,20210326,KR7000240002,919046600
5137,20210326,KR7000270009,-33507208700
5138,20210326,KR7000300004,-57094057
5139,20210326,KR7000320002,15292250
5140,20210326,KR7000370007,-654405045
5141,20210326,KR7000390005,255280500
5142,20210326,KR7000400002,-510570020
5143,20210326,KR7000430009,43851730
5144,20210326,KR7000480004,15112300
5145,20210326,KR7000490003,189242540
5146,20210326,KR7000500009,-118439400
5147,20210326,KR7000520007,-49354700
5148,20210326,KR7000540005,21836060
5149,20210326,KR7000541003,-237220
5150,20210326,KR7000590000,15294600
5151,20210326,KR7000640003,-16573000
5152,20210326,KR7000650002,-323800
5153,20210326,KR7000660001,61160197500
5154,20210326,KR7000670000,-322490000
5155,20210326,KR7000680009,17127210
5156,20210326,KR7000700005,-39368360
5157,20210326,KR7000720003,3037211900
5158,20210326,KR7000760009,-717050
5159,20210326,KR7000810002,-4696061000
5160,20210326,KR7000811000,-163218500
5161,20210326,KR7000850008,-27559450
5162,20210326,KR7000860007,-17498500
5163,20210326,KR7000880005,1751289200
5164,20210326,KR7000881003,-34847000
5165,20210326,KR700088K015,32784800
5166,20210326,KR7000890004,-34513825
5167,20210326,KR7000910000,-192278390
5168,20210326,KR7000950006,92442950
5169,20210326,KR7000970004,30222270
5170,20210326,KR7000990002,-4501154900
5171,20210326,KR7001020007,53418845
5172,20210326,KR7001040005,540252200
5173,20210326,KR7001041003,-14475000
5174,20210326,KR700104K010,432600
5175,20210326,KR7001060003,25893700
5176,20210326,KR7001062009,126200
5177,20210326,KR7001070002,5132550
5178,20210326,KR7001080001,-60079450
5179,20210326,KR7001120005,1754246250
5180,20210326,KR7001130004,-62268500
5181,20210326,KR7001140003,-266889185
5182,20210326,KR7001200005,111890690
5183,20210326,KR7001210004,16545485
5184,20210326,KR7001230002,1580082900
5185,20210326,KR7001250000,-14226310
5186,20210326,KR7001260009,-9575550
5187,20210326,KR7001290006,21999980
5188,20210326,KR7001340009,-727337075
5189,20210326,KR7001360007,89366270
5190,20210326,KR7001380005,144634740
5191,20210326,KR7001390004,577193200
5192,20210326,KR7001420009,-2529405
5193,20210326,KR7001430008,642386150
5194,20210326,KR7001440007,-1499738715
5195,20210326,KR7001450006,-2211578000
5196,20210326,KR7001460005,-23760500
5197,20210326,KR7001470004,-75681140
5198,20210326,KR7001500008,722000
5199,20210326,KR7001510007,54527486
5200,20210326,KR7001511005,-1243990
5201,20210326,KR7001520006,50259840
5202,20210326,KR7001530005,-31968500
5203,20210326,KR7001550003,63657500
5204,20210326,KR7001560002,6516850
5205,20210326,KR7001570001,166500030
5206,20210326,KR7001620004,-17978740
5207,20210326,KR7001630003,856609500
5208,20210326,KR7001680008,-36960250
5209,20210326,KR7001681006,-29029350
5210,20210326,KR7001720002,721868600
5211,20210326,KR7001721000,10000800
5212,20210326,KR7001740000,-36026480
5213,20210326,KR7001741008,-1430000
5214,20210326,KR7001750009,-46571650
5215,20210326,KR7001770007,-20843650
5216,20210326,KR7001780006,-36972275
5217,20210326,KR7001790005,303842200
5218,20210326,KR7001791003,166218500
5219,20210326,KR7001800002,-160469000
5220,20210326,KR7001820000,-966976500
5221,20210326,KR7001880004,5184950
5222,20210326,KR7001940006,-100095100
5223,20210326,KR7002020006,238073750
5224,20210326,KR7002021004,1319800
5225,20210326,KR7002030005,277760500
5226,20210326,KR7002070001,517478905
5227,20210326,KR7002100006,18476150
5228,20210326,KR7002140002,-135605325
5229,20210326,KR7002150001,125149960
5230,20210326,KR7002170009,-117803400
5231,20210326,KR7002200004,-10535000
5232,20210326,KR7002210003,-75397500
5233,20210326,KR7002220002,6878050
5234,20210326,KR7002240000,420597000
5235,20210326,KR7002270007,208298500
5236,20210326,KR7002310001,-624858400
5237,20210326,KR7002320000,1301360200
5238,20210326,KR7002350007,-12189590
5239,20210326,KR7002360006,138316286
5240,20210326,KR7002380004,-2320662000
5241,20210326,KR7002390003,113456150
5242,20210326,KR7002410009,-82373490
5243,20210326,KR7002450005,14526600
5244,20210326,KR7002460004,-16278200
5245,20210326,KR7002620003,7021850
5246,20210326,KR7002630002,101617060
5247,20210326,KR7002690006,-66848740
5248,20210326,KR7002700003,-937113320
5249,20210326,KR7002710002,-25722335
5250,20210326,KR7002720001,-128373190
5251,20210326,KR7002760007,-18218530
5252,20210326,KR7002780005,-99463110
5253,20210326,KR7002781003,-61426110
5254,20210326,KR7002790004,-138048100
5255,20210326,KR7002791002,11409050
5256,20210326,KR700279K010,-8013250
5257,20210326,KR7002810000,-27411950
5258,20210326,KR7002820009,3000415
5259,20210326,KR7002840007,703542500
5260,20210326,KR7002870004,74936775
5261,20210326,KR7002880003,23584700
5262,20210326,KR7002900009,-696593265
5263,20210326,KR7002920007,-30680950
5264,20210326,KR7002960003,101350000
5265,20210326,KR7002990000,1331324460
5266,20210326,KR7003000007,241137200
5267,20210326,KR7003010006,-254126520
5268,20210326,KR7003030004,344999550
5269,20210326,KR7003060001,249893510
5270,20210326,KR7003070000,278393300
5271,20210326,KR7003080009,52794460
5272,20210326,KR7003090008,309935500
5273,20210326,KR7003120003,-1821500
5274,20210326,KR7003160009,-75790070
5275,20210326,KR7003200003,100334700
5276,20210326,KR7003220001,-84664850
5277,20210326,KR7003230000,-1503594600
5278,20210326,KR7003240009,-160620000
5279,20210326,KR7003300001,-30802150
5280,20210326,KR7003350006,-1408150
5281,20210326,KR7003410008,26041466460
5282,20210326,KR7003460003,70740825
5283,20210326,KR7003470002,-13805975
5284,20210326,KR7003471000,-45194740
5285,20210326,KR7003480001,49400450
5286,20210326,KR7003490000,3145761750
5287,20210326,KR7003491008,54427250
5288,20210326,KR7003520004,171917400
5289,20210326,KR7003530003,570495665
5290,20210326,KR7003531001,792925
5291,20210326,KR7003540002,-872760350
5292,20210326,KR7003541000,-726337650
5293,20210326,KR7003542008,-72908750
5294,20210326,KR7003550001,-2183887100
5295,20210326,KR7003551009,-135875100
5296,20210326,KR7003560000,14011355
5297,20210326,KR7003570009,16369420
5298,20210326,KR7003580008,-353452180
5299,20210326,KR7003610003,30163160
5300,20210326,KR7003650009,3383000
5301,20210326,KR7003670007,-267457000
5302,20210326,KR7003680006,-17482990
5303,20210326,KR7003690005,-346580930
5304,20210326,KR7003720000,97620595
5305,20210326,KR7003830007,-19051000
5306,20210326,KR7003850005,228290350
5307,20210326,KR7003920006,96919500
5308,20210326,KR7003960002,56399400
5309,20210326,KR7004000006,1318516500
5310,20210326,KR7004020004,16942707850
5311,20210326,KR7004060000,20280558
5312,20210326,KR7004080008,-9692400
5313,20210326,KR7004090007,74148000
5314,20210326,KR7004100004,-291479850
5315,20210326,KR7004140000,-146394310
5316,20210326,KR7004150009,128578580
5317,20210326,KR7004170007,4997604000
5318,20210326,KR7004250007,-55080125
5319,20210326,KR7004270005,-379803955
5320,20210326,KR7004310009,-173034460
5321,20210326,KR7004360004,56578450
5322,20210326,KR7004370003,-531638500
5323,20210326,KR7004380002,65707400
5324,20210326,KR7004410007,38076538
5325,20210326,KR7004430005,-1291197750
5326,20210326,KR7004440004,369998600
5327,20210326,KR7004450003,75000
5328,20210326,KR7004490009,2478416700
5329,20210326,KR7004540001,255892630
5330,20210326,KR7004541009,544380000
5331,20210326,KR7004560009,-19593550
5332,20210326,KR7004690004,-59082700
5333,20210326,KR7004700001,-1495800
5334,20210326,KR7004710000,-88424250
5335,20210326,KR7004720009,-22638360
5336,20210326,KR7004770004,-79960150
5337,20210326,KR7004800009,2266879200
5338,20210326,KR7004830006,420794700
5339,20210326,KR7004831004,61464350
5340,20210326,KR7004840005,13809640
5341,20210326,KR7004870002,-15617360
5342,20210326,KR7004890000,-21506300
5343,20210326,KR7004910006,50164590
5344,20210326,KR7004920005,5291550
5345,20210326,KR7004960001,26664050
5346,20210326,KR7004970000,-5981300
5347,20210326,KR7004980009,1312023190
5348,20210326,KR7004981007,13418600
5349,20210326,KR7004990008,1039430600
5350,20210326,KR7005010004,-12860490
5351,20210326,KR7005030002,52138665
5352,20210326,KR7005070008,29580100
5353,20210326,KR7005090006,-63729350
5354,20210326,KR7005110002,-26042645
5355,20210326,KR7005180005,-497935600
5356,20210326,KR7005190004,19544550
5357,20210326,KR7005250006,113821250
5358,20210326,KR7005300009,-300174000
5359,20210326,KR7005301007,1825500
5360,20210326,KR7005320007,-195456210
5361,20210326,KR7005360003,28446905
5362,20210326,KR7005380001,-48081380500
5363,20210326,KR7005381009,-930651600
5364,20210326,KR7005382007,-99376200
5365,20210326,KR7005383005,57073000
5366,20210326,KR7005390000,-135493160
5367,20210326,KR7005420005,9289250
5368,20210326,KR7005430004,-206262850
5369,20210326,KR7005440003,-836141000
5370,20210326,KR7005490008,20678707000
5371,20210326,KR7005500004,-413883000
5372,20210326,KR7005610001,36908600
5373,20210326,KR7005680004,-189053550
5374,20210326,KR7005690003,456257400
5375,20210326,KR7005720008,7178175
5376,20210326,KR7005740006,-5984230
5377,20210326,KR7005741004,-5793200
5378,20210326,KR7005750005,79116060
5379,20210326,KR7005800008,-1355200
5380,20210326,KR7005810007,-92901100
5381,20210326,KR7005820006,-1749050
5382,20210326,KR7005830005,2403167650
5383,20210326,KR7005850003,-94736450
5384,20210326,KR7005870001,-175980170
5385,20210326,KR7005880000,5689575345
5386,20210326,KR7005930003,-154487861300
5387,20210326,KR7005931001,-11825066400
5388,20210326,KR7005940002,4184505500
5389,20210326,KR7005941000,-40237010
5390,20210326,KR7005950001,38471900
5391,20210326,KR7005960000,-70493950
5392,20210326,KR7006040000,-105153500
5393,20210326,KR7006060008,-445734140
5394,20210326,KR7006090005,-57138700
5395,20210326,KR7006110001,-14118500
5396,20210326,KR7006120000,3119550700
5397,20210326,KR7006121008,120212450
5398,20210326,KR7006200000,-96609870
5399,20210326,KR7006220008,123704910
5400,20210326,KR7006260004,188939600
5401,20210326,KR7006280002,1046188000
5402,20210326,KR7006340004,-46190135
5403,20210326,KR7006360002,-2830387550
5404,20210326,KR7006370001,13422090
5405,20210326,KR7006380000,-22533745
5406,20210326,KR7006390009,466844750
5407,20210326,KR7006400006,6480688000
5408,20210326,KR7006401004,117180000
5409,20210326,KR7006490007,-8528899710
5410,20210326,KR7006570006,-403280
5411,20210326,KR7006650006,-1117680500
5412,20210326,KR7006660005,36930920
5413,20210326,KR7006740005,-9247690
5414,20210326,KR7006800007,3365375790
5415,20210326,KR7006801005,-36079145
5416,20210326,KR700680K019,64617075
5417,20210326,KR7006840003,-96107950
5418,20210326,KR7006880009,25474225
5419,20210326,KR7006890008,-68835850
5420,20210326,KR7006980007,187877830
5421,20210326,KR7007070006,-759676900
5422,20210326,KR7007110000,-2032115
5423,20210326,KR7007120009,-31052301
5424,20210326,KR7007160005,-247861050
5425,20210326,KR7007210008,618017460
5426,20210326,KR7007280001,36342865
5427,20210326,KR7007310006,-230578000
5428,20210326,KR7007340003,59900550
5429,20210326,KR7007460009,80164390
5430,20210326,KR7007540008,53086700
5431,20210326,KR7007570005,1496725050
5432,20210326,KR7007590003,12089240
5433,20210326,KR7007610009,35598825
5434,20210326,KR7007660004,-2174290
5435,20210326,KR7007690001,-70292000
5436,20210326,KR7007700008,2977117000
5437,20210326,KR7007810005,-85664700
5438,20210326,KR7007860000,1692356750
5439,20210326,KR7007980006,-46261305
5440,20210326,KR7008040008,79159240
5441,20210326,KR7008060006,-92780690
5442,20210326,KR700806K010,-2490360
5443,20210326,KR7008110009,-79930470
5444,20210326,KR7008250003,-101647860
5445,20210326,KR7008260002,12067930
5446,20210326,KR7008350001,282484580
5447,20210326,KR7008420002,189909385
5448,20210326,KR7008490005,-233551700
5449,20210326,KR7008560005,-805602935
5450,20210326,KR7008600009,120940920
5451,20210326,KR7008700007,-2857235
5452,20210326,KR7008730004,-5205100
5453,20210326,KR7008770000,-1750704200
5454,20210326,KR7008771008,-2692700
5455,20210326,KR7008870008,-71100
5456,20210326,KR7008930000,94249100
5457,20210326,KR7008970006,108799620
5458,20210326,KR7009070004,-35459020
5459,20210326,KR7009140005,-1700950
5460,20210326,KR7009150004,-4651643000
5461,20210326,KR7009151002,-120056500
5462,20210326,KR7009160003,39138425
5463,20210326,KR7009180001,175742290
5464,20210326,KR7009190000,-144588150
5465,20210326,KR7009200007,-52799810
5466,20210326,KR7009240003,7869905000
5467,20210326,KR7009270000,-79448230
5468,20210326,KR7009271008,-870600
5469,20210326,KR7009290008,-144379040
5470,20210326,KR7009310004,24385790
5471,20210326,KR7009320003,-40201505
5472,20210326,KR7009410002,750899600
5473,20210326,KR7009411000,-7749700
5474,20210326,KR7009420001,-229858000
5475,20210326,KR7009440009,35783585
5476,20210326,KR7009450008,-228612800
5477,20210326,KR7009460007,-258088325
5478,20210326,KR7009470006,372942300
5479,20210326,KR7009540006,69530983500
5480,20210326,KR7009580002,-131164035
5481,20210326,KR7009680000,-138541250
5482,20210326,KR7009770009,-9105950
5483,20210326,KR7009810003,18106733
5484,20210326,KR7009830001,-7339144200
5485,20210326,KR7009831009,-72888400
5486,20210326,KR7009900002,43035650
5487,20210326,KR7009970005,-201102450
5488,20210326,KR7010040004,-126752690
5489,20210326,KR7010050003,404123197
5490,20210326,KR7010060002,-3411375500
5491,20210326,KR7010100006,-149663450
5492,20210326,KR7010120004,1710154500
5493,20210326,KR7010130003,-430997000
5494,20210326,KR7010140002,11635205720
5495,20210326,KR7010400000,-18706140
5496,20210326,KR7010420008,-54131215
5497,20210326,KR7010600005,1756745985
5498,20210326,KR7010620003,13244621500
5499,20210326,KR7010640001,-40844370
5500,20210326,KR7010660009,10148375
5501,20210326,KR7010690006,-9693450
5502,20210326,KR7010770006,-6865835
5503,20210326,KR7010780005,1309891000
5504,20210326,KR7010820009,2804797415
5505,20210326,KR7010950004,-504570700
5506,20210326,KR7010951002,56272550
5507,20210326,KR7010960003,43573220
5508,20210326,KR7011000007,1301149150
5509,20210326,KR7011070000,-3195078000
5510,20210326,KR7011090008,-359582665
5511,20210326,KR7011150000,314426980
5512,20210326,KR7011170008,-5782479500
5513,20210326,KR7011200003,26066034400
5514,20210326,KR7011210002,-1080579500
5515,20210326,KR7011230000,-6739500
5516,20210326,KR7011280005,-123542980
5517,20210326,KR7011330008,-170079545
5518,20210326,KR7011390002,-18596500
5519,20210326,KR7011420007,-17386365
5520,20210326,KR7011500006,514599500
5521,20210326,KR7011700002,5071430
5522,20210326,KR7011760006,52910000
5523,20210326,KR7011780004,-31221257500
5524,20210326,KR7011781002,2092529900
5525,20210326,KR7011790003,-1761901000
5526,20210326,KR7011810009,92187250
5527,20210326,KR7011930005,-406281170
5528,20210326,KR7012030003,24770
5529,20210326,KR7012160008,-20377205
5530,20210326,KR7012200002,-15011860
5531,20210326,KR7012201000,-245350
5532,20210326,KR7012280004,-112169910
5533,20210326,KR7012320008,58561700
5534,20210326,KR7012330007,-26273113500
5535,20210326,KR7012450003,1056968350
5536,20210326,KR7012510004,-6787811900
5537,20210326,KR7012600003,127791150
5538,20210326,KR7012610002,-44629290
5539,20210326,KR7012630000,-208501200
5540,20210326,KR7012690004,61160660
5541,20210326,KR7012750006,758877300
5542,20210326,KR7012800009,589280310
5543,20210326,KR7013360003,-266462090
5544,20210326,KR7013520002,-8263125
5545,20210326,KR7013570007,-83819680
5546,20210326,KR7013580006,488980250
5547,20210326,KR7013700000,73859895
5548,20210326,KR7013870001,-111029350
5549,20210326,KR7013890009,-151555400
5550,20210326,KR7014130009,10238410
5551,20210326,KR7014160006,-534805295
5552,20210326,KR7014280002,301540910
5553,20210326,KR7014440002,-21353655
5554,20210326,KR7014530000,98663710
5555,20210326,KR7014580005,-107782930
5556,20210326,KR7014680003,-1068563000
5557,20210326,KR7014710008,-77791290
5558,20210326,KR7014790000,204486760
5559,20210326,KR7014820005,-341032150
5560,20210326,KR7014830004,474853600
5561,20210326,KR7014910004,187271970
5562,20210326,KR7014911002,-176660
5563,20210326,KR7014990006,3889545
5564,20210326,KR7015020001,13118945
5565,20210326,KR7015230006,-141794010
5566,20210326,KR7015260003,-89894715
5567,20210326,KR7015350002,-11661700
5568,20210326,KR7015360001,135400
5569,20210326,KR7015540008,-44476300
5570,20210326,KR7015590003,-158945660
5571,20210326,KR7015760002,175986500
5572,20210326,KR7015860000,-65019785
5573,20210326,KR7015890007,-43282400
5574,20210326,KR7016090003,-14759120
5575,20210326,KR7016360000,1474808800
5576,20210326,KR7016380008,709577350
5577,20210326,KR7016450009,208525760
5578,20210326,KR7016580003,-126785400
5579,20210326,KR7016590002,-320555400
5580,20210326,KR7016610008,87025310
5581,20210326,KR7016710006,70514600
5582,20210326,KR7016740003,48739165
5583,20210326,KR7016880007,82306765
5584,20210326,KR7017040007,-3155440
5585,20210326,KR7017180001,-117252790
5586,20210326,KR7017370008,-158061760
5587,20210326,KR7017390006,15226800
5588,20210326,KR7017550005,242265530
5589,20210326,KR7017670001,102997175000
5590,20210326,KR7017800004,2985282350
5591,20210326,KR7017810003,36085000
5592,20210326,KR7017900002,-89451015
5593,20210326,KR7017940008,107310650
5594,20210326,KR7017960006,4850433350
5595,20210326,KR7018250001,-22205250
5596,20210326,KR7018260000,-2137692000
5597,20210326,KR7018470005,23238375
5598,20210326,KR7018500009,-9615295
5599,20210326,KR7018670000,-705818500
5600,20210326,KR7018880005,9665528500
5601,20210326,KR7019170000,-1731347300
5602,20210326,KR7019171008,41893900
