종목코드,종목명,종가,등락률,거래량,거래대금,시가총액,상장주식수
2200,한국수출포장,24450,2.3,45132,1096126250,97800000000,4000000
2960,한국쉘석유,252000,0.4,2402,605130500,3.276E+11,1300000
240,한국앤컴퍼니,18500,-2.63,404549,7535637800,1.72087E+12,93020173
123890,한국자산신탁,4675,0.86,1942465,9113389140,5.79596E+11,123977752
15760,한국전력,23150,-0.43,2486607,57490148300,1.48615E+13,641964077
6200,한국전자홀딩스,1530,-5.56,8003994,12879795715,71608798080,46803136
9540,한국조선해양,133500,-0.74,534618,72775253500,9.44821E+12,70773116
23350,한국종합기술,7040,2.18,261872,1858107280,77088000000,10950000
25890,한국주강,1855,-0.8,86953,162001625,20978675445,11309259
970,한국주철관,9260,-0.64,169265,1563389780,2.11133E+11,22800500
104700,한국철강,10700,-1.83,279128,2984507500,4.92735E+11,46050000
17960,한국카본,12300,1.23,1207984,15051176500,5.40717E+11,43960757
161890,한국콜마,57400,0.88,142538,8137886500,1.31338E+12,22881180
24720,한국콜마홀딩스,28750,0.52,53604,1534401950,5.34081E+11,18576719
161390,한국타이어앤테크놀로지,49050,1.55,607541,29975460300,6.07607E+12,123875069
34830,한국토지신탁,2410,0,5595805,13555144705,6.08499E+11,252489230
7280,한국특수형강,2045,2,379481,769369800,1.08881E+11,53242476
168490,한국패러랠,1930,0,16687,32193600,1.54439E+11,80020000
10100,한국프랜지,3050,0.83,255877,776082595,92873781000,30450420
47810,한국항공우주,36750,0.27,697186,25728865100,3.58221E+12,97475107
123690,한국화장품,11900,0.42,41928,497785300,1.91209E+11,16068000
3350,한국화장품제조,35100,-1.13,10658,375815350,1.59073E+11,4532000
11500,한농화성,15900,-2.75,372012,5974606350,2.48629E+11,15637042
2390,한독,27350,0.18,32260,882963500,3.76433E+11,13763533
14790,한라,5250,1.74,218080,1138939440,2.04093E+11,38874942
60980,한라홀딩스,40800,-0.24,24905,1015380350,4.2726E+11,10472070
53690,한미글로벌,10700,-0.93,124200,1322810850,1.17246E+11,10957550
42700,한미반도체,24400,-0.2,284079,6891160850,1.20682E+12,49459877
8930,한미사이언스,58000,-0.34,62236,3609922000,3.90367E+12,67304611
128940,한미약품,316500,-0.63,23096,7319686500,3.82278E+12,12078282
9240,한샘,116500,0,131270,15575364000,2.7417E+12,23533928
20000,한섬,40600,-1.46,81780,3313421050,9.99978E+11,24630000
3680,한성기업,7990,0.5,23123,183979650,49614024850,6209515
105630,한세실업,20050,-4.07,485807,9818196150,8.02E+11,40000000
69640,한세엠케이,3810,6.13,235711,909318605,49184516820,12909322
16450,한세예스24홀딩스,8240,3,169304,1382793070,3.296E+11,40000000
10420,한솔PNS,1995,-2.21,327945,662052750,40883558940,20493012
9180,한솔로지스틱스,3415,0,865316,2945631050,93835406375,27477425
213500,한솔제지,14350,1.41,272113,3888557100,3.41538E+11,23800576
14680,한솔케미칼,241000,0.63,54381,13016361000,2.73178E+12,11335195
4710,한솔테크닉스,10550,4.46,1481988,15605196650,3.38759E+11,32109878
4150,한솔홀딩스,3880,2.51,624836,2407715705,1.62993E+11,42008577
25750,한솔홈데코,2080,0.97,2441864,5077016645,1.67576E+11,80565149
4960,한신공영,20150,2.81,100067,1993619500,2.3315E+11,11570702
11700,한신기계,2340,1.08,5356080,12291784985,75923993340,32446151
1750,한양증권,11300,7.11,435527,4895630450,1.43832E+11,12728534
1755,한양증권우,17400,4.19,6877,118949400,9135000000,525000
18880,한온시스템,17650,-1.67,1577238,28002212550,9.42157E+12,533800000
9420,한올바이오파마,22900,0,196948,4491766800,1.19631E+12,52240638
14130,한익스프레스,6170,-0.16,90530,558017660,74040000000,12000000
300720,한일시멘트,168000,9.09,44086,7228365500,1.16359E+12,6926154
2220,한일철강,2335,1.52,36170,83612185,61637788900,26397340
6390,한일현대시멘트,44000,6.41,325959,14161176950,7.40137E+11,16821290
3300,한일홀딩스,12750,4.94,140935,1787608200,3.67401E+11,28815780
51600,한전KPS,31500,2.61,713861,22224895300,1.4175E+12,45000000
52690,한전기술,22450,4.18,257164,5758021100,8.58039E+11,38220000
130660,한전산업,4710,-0.84,201819,949034575,1.53546E+11,32600000
2320,한진,43000,-1.04,113316,4871034000,6.42748E+11,14947628
97230,한진중공업,7460,4.19,387599,2866336910,6.21226E+11,83274281
3480,한진중공업홀딩스,3885,0.39,37121,143548710,1.14723E+11,29529812
180640,한진칼,57400,-0.17,40561,2327819100,3.80348E+12,66262654
18064K,한진칼우,39500,-0.63,2665,106068300,21202257000,536766
5110,한창,1225,0.41,443012,540467180,81818079525,66790269
9460,한창제지,2300,-0.65,839137,1922778310,1.37235E+11,59667486
880,한화,31850,2.58,553574,17402103000,2.38744E+12,74958735
00088K,한화3우B,14350,1.06,47672,680002950,3.22473E+11,22472000
88350,한화생명,3210,3.22,20685954,67271711930,2.78798E+12,868530000
370,한화손해보험,4880,-1.41,1174818,5823217800,5.69686E+11,116738915
9830,한화솔루션,50100,2.98,4155806,2.09918E+11,9.58305E+12,191278497
9835,한화솔루션우,59000,1.03,15707,937636700,66300483000,1123737
272210,한화시스템,22100,9.95,12925310,2.85478E+11,2.43609E+12,110230389
12450,한화에어로스페이스,40900,3.02,933510,38131711600,2.07077E+12,50630000
885,한화우,43000,10.12,4332,176779800,20609642000,479294
3530,한화투자증권,4250,5.85,197071163,8.64584E+11,9.11828E+11,214547775
3535,한화투자증권우,7580,28.04,11736959,84655816380,36384000000,4800000
195870,해성디에스,33300,-0.75,296014,9780685600,5.661E+11,17000000
101530,해태제과식품,8270,0,19622,162559480,2.40796E+11,29116822
143210,핸즈코퍼레이션,6710,0.15,37924,253111910,1.46703E+11,21863268
720,현대건설,44050,0.57,722901,31836269000,4.90522E+12,111355765
267270,현대건설기계,53800,-1.47,319002,17315071800,1.0599E+12,19700793
725,현대건설우,169000,-2.31,992,169260000,16706664000,98856
5440,현대그린푸드,10550,0.48,923101,9862610200,1.03078E+12,97704482
86280,현대글로비스,187500,-1.57,193623,36516102000,7.03125E+12,37500000
64350,현대로템,20350,-0.25,813728,16614305500,2.22105E+12,109142293
79430,현대리바트,18100,4.02,547858,9848831250,3.71689E+11,20535282
12330,현대모비스,292000,-2.18,361851,1.06412E+11,2.76796E+13,94793094
10620,현대미포조선,66900,1.98,579526,38952853100,2.67213E+12,39942149
69960,현대백화점,90700,0.55,152403,13758110800,2.1226E+12,23402441
4560,현대비앤지스틸,17500,-4.63,321946,5646283200,2.63879E+11,15078811
4565,현대비앤지스틸우,88000,-2.22,3757,324931000,9666976000,109852
11760,현대상사,19550,-0.76,89040,1747122300,2.58626E+11,13228966
4310,현대약품,7760,-0.51,479010,3748608700,2.4832E+11,32000000
322000,현대에너지솔루션,35900,2.13,104746,3743535250,4.0208E+11,11200000
17800,현대엘리베이,45800,0.99,247288,11306228800,1.86934E+12,40815191
307950,현대오토에버,118000,-1.26,49184,5853115000,2.478E+12,21000000
11210,현대위아,77100,-1.28,152675,11808668100,2.09674E+12,27195083
267260,현대일렉트릭,20950,0.96,524826,10901733150,7.55187E+11,36047135
4020,현대제철,48050,0.42,1076492,51768436650,6.41207E+12,133445785
267250,현대중공업지주,291500,3.19,89045,25744725000,4.6053E+12,15798617
5380,현대차,218000,-0.68,750876,1.64963E+11,4.65797E+13,213668187
5387,현대차2우B,98000,-1.61,50916,5035570700,3.57557E+12,36485451
5389,현대차3우B,94700,-0.32,6561,623219800,2.30001E+11,2428735
5385,현대차우,100000,-0.5,54683,5480824500,2.43567E+12,24356685
1500,현대차증권,13050,4.4,480959,6272958100,3.92115E+11,30047110
227840,현대코퍼레이션홀딩스,14550,-1.02,102429,1483651500,1.32417E+11,9100836
126560,현대퓨처넷,4790,-0.83,1293980,6295603345,5.40679E+11,112876596
1450,현대해상,24500,1.45,622487,15340921450,2.1903E+12,89400000
57050,현대홈쇼핑,80900,1.13,30588,2457076100,9.708E+11,12000000
93240,형지엘리트,4330,8.93,9341731,40684001460,1.349E+11,31154798
3010,혜인,7530,-0.4,1379326,10384746580,95726984910,12712747
111110,호전실업,10150,1,39469,399074650,81200000000,8000000
8770,호텔신라,86900,0.35,533023,46612075700,3.41066E+12,39248121
8775,호텔신라우,83800,0.6,5890,492985000,63007460200,751879
2460,화성산업,12200,1.24,73723,897778200,1.519E+11,12450800
378850,화승알앤에이,5560,-0.71,163920,910420020,1.05605E+11,18993623
241590,화승엔터프라이즈,18300,1.1,289804,5261668450,1.10798E+12,60545435
6060,화승인더,7780,-0.51,318079,2472903420,4.3039E+11,55320000
13520,화승코퍼레이션,1805,-0.82,174984,316277775,90342509860,50051252
10690,화신,4900,-2.39,288984,1422144680,1.7111E+11,34920410
133820,화인베스틸,2635,0.96,233640,613614955,77864250000,29550000
10660,화천기계,2565,2.19,322235,820696140,56430000000,22000000
850,화천기공,34650,1.02,9329,323271400,76230000000,2200000
16580,환인제약,18000,-0.55,58634,1057453850,3.34801E+11,18600070
32560,황금에스티,8560,0.94,117716,1008361860,1.1984E+11,14000000
4800,효성,88900,-0.45,83935,7473404800,1.87321E+12,21071025
94280,효성ITX,20200,3.06,64581,1288795350,2.33476E+11,11558200
298040,효성중공업,78400,-1.01,92110,7223718000,7.31045E+11,9324548
298050,효성첨단소재,380500,0,77822,29794623500,1.70462E+12,4479948
298020,효성티앤씨,573000,2.69,77399,43661392000,2.47976E+12,4327682
298000,효성화학,309000,-0.64,74184,23102332000,9.85749E+11,3190126
93370,후성,10500,-2.78,909721,9599780550,9.72372E+11,92606819
81660,휠라홀딩스,43150,-1.71,319200,13816338400,2.62146E+12,60752222
5870,휴니드,8610,-3.37,1179260,10122405940,1.21539E+11,14116015
79980,휴비스,8830,-0.56,237820,2100527310,3.04635E+11,34500000
5010,휴스틸,10950,2.82,200370,2177666700,83457264600,7621668
69260,휴켐스,21800,-2.24,1439139,31184482350,8.91153E+11,40878588
540,흥국화재,4105,1.36,295846,1202616075,2.63716E+11,64242645
547,흥국화재2우B,20300,-1.22,843,17077600,3118080000,153600
545,흥국화재우,8280,-0.48,15166,124976340,6359040000,768000
3280,흥아해운,258,0,0,0,30117000222,116732559
